,reviewID,reviewContent,rating,usefulCount,coolCount,funnyCount
4157,UwnZ5PxKfB4h,"Where do I start??? So bad I couldn't even give it a star!! But forced to in order to complete this review! Check in was fine, they did allow us to check in early. I requested a non-smoking room.   I had gone online to use their concierge service which is supposed to be an easier way to request amenities.  We went to Chicago to celebrate my mom's 67th birthday so it as supposed to be an amazing experience! I ordered my mom a fruit basket for one of her surprises which she never got even after ordering it twice.  However, concierge did send her wine with chocolates for her birthday. And after the 2nd non receipt of my amenity for my mom they sent us three apples with a card congratulating me for my birthday! (rolls eyes) Before arriving to Chicago, I sent a request for dinner reservations at a great Mexican restaurant I got a phone call that their restaurants would be closed!! What the hell kind of shit is that? You are a hotel you don't close shit down when you have hotel guests in your hotel!! Ok fine the concierge was supposed to book me a reservation for 2 on my mom's birthday which was on the 24th of December, so I get a phone call from Dwayne saying that a lot of places were closed but he would try to find a place that was open.   I had checked with the concierge and that is when I found out that their restaurant was closed and that they had gotten us a reservation at Mexx. So we settled in and got ready for dinner.  We had a great dinner. However they had us down for dinner on Christmas day??!! Hmm...  Someone messed that up! Go figure! As with any information obtained from the concierge it was misinformation after misinformation! From where to find free Wi-Fi to where I could find some soul food!!  I was also told that I could not find food after midnight and that my only option was room service or the deli down in the lobby.  I didn't want either of those options! Pissed I called the front desk and told her that I wanted to transfer the room to my mom because I wanted to check out, she tried to counter act the misinformation about food access by telling me that there was definitely places that deliver to the hotel up until 5am but didn't seem phased that I wanted to leave.  Made me feel swell!!!!! Thank god I know people who live there and from there or I would have been stuck. The Room... We booked through Priceline. So I didn't pay that much per night, had I paid more I would have demanded a refund!!  It reeked of cigarette smoke and it took 2 days to go away.  The room had dust that covered some parts of the room was so thick I could write in it! The bathroom had chipped tile, a broken tub drain, and a loose screw that held the curtain rod to its hinges.   A little advice read all hotel reviews; call the hotel in advance to make sure they are 100% before booking!! And if you are unhappy with your room no matter how much you pay for it speak to a manger. I just don't understand why this hotel received 4 stars!!! It so does not deserve it.  The whole staff had no way to compensate for their lack of customer service skills and or their screw ups.  I didn't cause a scene because of my mom. Rest assured we won't ever stay in a Hyatt.  Priceline should know when a hotel is not 100% operational or is undergoing construction which is one of the excuses I heard from the front desk as to why there were putting us in a tower across the street.",1,0,0,0
4158,C1RTXQoru6SX7pHqGnCDzQ,"This hotel is crap. I've stayed here twice and both stays were less than impressive. The sad part is that the owners of Hyatt live in Chicago, so you'd think they would put more effort into this property but we have nicer Hyatt's in Colorado. I've stayed in a lot of the hotels around Michigan Ave and usually don't feel the need to write a review but last night's stay was ridiculous. The weather has been pretty brutal in Chicago and my apartment does not have central air, so I thought I would treat myself to a hotel for the night. Well I used Hotwire hoping I would get anything but this place, but that did not happen. I showed up around midnight because my girlfriend and I had been to the movies. Now I find sometimes if you get a really laid back night shift crew, they won't make you put down a credit card. I mean it's already midnight and checkout is at noon, why fill out more paperwork and hassle me with having to check that the ""authorization"" drops off. Well I guess this place thinks they're the W because they would not budge on a $50 authorization. $50 bucks!!! Even if I rockstar trashed the room, I'm so sure the $50 would cover it all. Oh well I let them authorize for $50 even though my room was pre-paid and then got offered a queen bed. Not okay. I can sleep on a king at home, I'm not paying to sleep on a queen. We finally compromise with a king on a smoking floor. I then asked if they knew of any late-night delivery open because I did not have my laptop to Grubhub something. The dude hands me a Sarpino's menu. WOW! The room was just what I had expected. Paper thin walls, rock hard bed and no wine glasses(just paper cups). Yeah, we got the longest bar in the country and you can't put real glasses in the room. To top it off, housekeeping woke me up at noon even though the privacy sign was up and the front desk said if I wanted to stay till 3 PM it would be 1/2 a night in price. No thank you! Do yourself a favor and skip on this place. The W, the Dana and even the Hotel Felix are better than this dump.",1,0,0,0
4159,qFKpSaeF0I0hiz66btXtrg,"Let's see ... 1) I was unable to use the Internet, even after I paid the ridiculous $14 fee. I called to report this twice, and each time I was on hold for over 5 minutes. When I did speak to someone (off-location), it took about 15-20 minutes of my time (x2 phone calls) to 'troubleshoot' - which still did nothing. I was told I'd be called back when service was back up. Nothing. 2) The black wiry hairs on the bathroom floor were a BIT easier to stomach than the large broken fingernail on the floor NEXT TO MY BED. I should note it's definitely not mine. These two things put together trump any 'good' I got from the hotel. For the price and name on this hotel, these aforementioned details are NOT excusable. Disgusting!",1,0,0,0
4160,XeJwopIal9zH6r5FEWssQg,"Stayed here for 3 nights on business during the summer.  Bed was very comfortable, had a nice view, and room was quiet.  Decorations were nice.  Room was pricey at $299 per night, but there were conventions going on which booked up the place and raised the price.  The breakfast downstairs was very good.  But the best part of the Hyatt Regency on Wacker is the location.  Every night we walked to some great places like Andy's Jazz Club, the 14th floor terrace bar at the Trump building, Millenium Park, and a longer walk to Grant Park for Blues Fest, etc.  Lake Shore Drive is just a few blocks away.  The red line subway is a long walk though, but we took cabs mostly.  The bar is a happening place in the evenings, but there are too many guys due to the conventions.",4,0,0,0
4161,Y5-Mq8OKnItOfIh9B-28XQ,"I gave this hotel 3 stars because once you get over the impressive size and plethora of shops it really is just average. The rooms are clean and modestly appointed but adequate. The water pressure left plenty to be desired though, along with the air conditioning. I stayed in the east wing, its my understanding the west wing is newer and perhaps a bit better. I stayed 5 days due to a conference for work and overall its livable but definitely not a 5 star hotel. The one major thing it has going for it is location. It is in the heart of it all. Close to downtown and navy pier.",3,0,0,0
4162,VaIHz5AN5gdfd4DF9hv5DQ,"Excellent hotel, it's close to anything related to Michigan Ave! Not far from the train, and in walk able distance to a lot of attractions. We walked from here to the Taste of Chicago, as well as up and down Michigan Ave! It's very big, I believe they have two separate towers with a really nice bar and restaurant. Check in was fast and the rooms were clean. The cleaning lady did come at an odd time, but I guess she probably started or ended with our rooms.  Elevators are a bit slow but what do you expect with the number of floors. Overall I was very happy with my stay here!",5,0,0,0
4163,4Bvi1lKbcMZygY0k4S12Jg,"Neat king room layout with the bed in the middle of the room and a desk behind it near the window. I liked the iPod/iPhone speaker/charger dock. The bathroom was very nice, with a large edge-lit mirror that made it seem really upscale. My room had a safe and a mini-bar fridge. The TV was a decent LCD but the channels took forever to change there wasn't much variety. It felt like a 2011 TV with 1992 cable. It looks like all rooms offer a great view. The location is fantastic with lots nearby, including Navy Pier. There are two towers so make sure to go to the main entrance to check in (east tower). A pedestrian bridge connects them.",4,0,0,0
4164,zQmIq7GkvSXZ0Fdj0coEiA,"We had a great stay here for Lollapalooza.  The staff were really nice and helpful.  Especially the bell men.  Clean, nice, up to date and great location!",4,0,0,0
4165,pbuCmPa7dRAvzRcbu,"Great, well-trained, efficient staff.  Always on top of their game!",5,0,0,0
4166,IO1GQ--JbcgSGurtBsydDQ,"There was trash in the room when we came in...a bunch of paper and bags stuffed behind the chair in the corner.  When we first called down to tell the front desk, we were put on hold for several minutes and had to call back.  Finally did get a hold of someone.  We went for a walk and when we returned, some of the trash had been cleaned up, but there was still paper stuffed behind the chair (even though we had told the front desk that that was where the trash was).   On top of this, the room we were given was the ADA-compliant room, which we were told was our only option if we wanted a king bed.  It was very clear that this hotel 'phoned-in' conversion of this room for ADA-compliance; many of the fixtures were poorly converted or useless, regardless of one's ability status.   For example, the bathroom sink was incredibly small and shallow.  More the size of a sink in an RV than a full bathroom.   Instead of installing ADA-compliant towel racks, there were simply no towels in the bathroom.  It really was unpleasant to step out of the shower and realize that you have to walk out into the bedroom and into the closet to get a bath towel.   Annoyingly, the room's security latch was installed at the same height as the main light switch.  When the latch was unlocked, it covered the light switch.  The was very frustrating when coming into a dark room for the evening and having to fumble behind the latch to get to the switch. The overall ambiance of the hotel lobby felt more like a mall food court than a relaxing hotel.  Parking was shockingly expensive, and increased the cost of our stay by 50%. Only pro:  Good location.",2,0,0,0
4167,5puDlZvbRGAiURCgVCPXBQ,"My wife and I made a reservation and because we were meeting a friend in town, called ahead and were assured that they would have a room for us with two queen beds. At checking, we were informed that this was not possible, but that we could have a room with one king bed or a rollaway could be brought to our room. We took the rollaway option so that our friend would not need to sleep on the floor and were told we would need to wait in the room until the rollaway arrived. After 90 minutes of waiting, I called the front desk and was re-routed to an operator who informed me that there would be a $25 charge for the rollaway and that she would need to connect me to the front desk. After five more minutes on hold, I was connected with the front desk. I was assured that they were very busy and the bed would arrive without charge. Pressing them about our dinner reservations that we would soon miss, I was then informed that if we did not place the privacy sign on the room door, the bed could be delivered in our absence. The Hyatt Regency seems unable to keep up with their current level of demand or is extremely poorly managed. We will not stay at one again.",1,0,0,0
4168,fP50Mht8S8pRWMK2kxlJSQ,"Huge huge hotel. I love the hyatt beds... so soft and comfy!  Coming from a smaller city, I forget how much walking around you have to do in a big city.  Vegas hotels are worst! So much walking just to get to your room. Anyways, the check in process was smooth and easy.  Great service.  Valet was expensive but that was expected so no surprise there. The day we left there was protesting done outside the hotel area so we had to go get our car from the valet garage... not really valet service.  On nicer days, it's  a good walk to the shops on Michigan Ave.  In the cold winter days, I would recommend bundling up or getting a taxi.  Overall, good hotel and location.  We always get a deal on priceline!",4,0,0,0
4169,SZ5avrBhtqcSKkFVNDZKEQ,"This review applies to the parking garage service.  I am very funny about turning my car over to anyone since I have a hybrid and I'm always paranoid they are not going to know how to drive it. It is quite different at first -took me about a month to get the hang of it!  Since I was on my way to a work related event and we didn't know where else to park, this was our only option.  The attendant reassured me that they have had experience with my kind of car and I left it. When I got back, they had my car back to me within 5 minutes and it was all in one piece. I guess I have Ferris Bueller level paranoia! I would definitely trust this staff again with my car if I had to park in that area! Sometimes a little extra money is worth it if you know your car is in good hands!",4,0,0,0
4170,EnorsbdqBPES670l0p2AWA,"The first room they gave me had absolutely no view, it overlooked the atrium and some ugly rooftop of the hotel. I asked to be moved  and they were very accommodating, which I give them credit for. However I have some major issues with this hotel thus far. The room looks worn and is not up to my standards for almost 200 a night. I ordered room service, and the food was good, but I had an issue with the service. I asked if the guy who brought it up if he had change, he said no. I gave him 40 for a $32.00 meal expecting him to return with my change but he never did.  Needless to say I am not pleased. And I also cannot seem to find any information in this hotel room on the amenities. The booklet on the desk has room service info, but nothing about where the gym is located, is there a spa, etc etc. I expected better from a Hyatt.",2,0,0,0
4171,qCPRMK9QlcWzEV789x1IIA,"If I could give 3.5 stars I would.  Let me say, my fiance and I really love the Hyatt hotels.  We're getting married at the Hyatt Lodge in Oak Brook, and have their ""frequent stay"" card equivalent.  I was super excited about staying here not only because we were going to collect some points we can use for future Hyatt stays, but also because it's right downtown and close to where we were heading out to dinner that night.  I upgraded to a King Deluxe on a high floor, so we had a great view of the river and some of Navy Pier.  Our bed was comfortable and the room was dead quiet.  The bathroom was nicely upgraded and everything was very clean.  However, I still think the room was still a little too pricey.  I did add valet parking to my bill, which was over $50 for keeping it overnight (OUCH!!!!).  Also, I love ordering room service, but $17 pancakes aren't my thing.   Staff was super friendly, though, and checkin/out was a breeze.",3,0,0,0
4172,2Kqy57ULDrVDHkXUFU2s5Q,"Very nice hotel, the rooms are well laid out and the furnishings are nice. The lobby area is amazing, plenty of space to relax and walk around. The only drawback (for me) was the lack of free wireless internet. It cost ~ $13 a day to be able to use it in your room. I would definitely stay here again.",4,3,3,3
4173,X6eJabdeFhoA0ZyoZNy8bQ,"The first impression you get when you walk through the sliding doors of the Hyatt Regency Chicago is WOW. The lobby is beautiful with a upscale mall type of look to it with an open area that has a restaurant, plenty of couches,seats etc to people watch and a lake with water fountains. You take the escalator to the concierge/directory/check in area.     The hotel let me check in at 12pm (I had a 3pm check in time). I suggest you call ahead like I did so they know you are coming early.The women at the desk was friendly and when I requested a higher level floor she was more than happy to look it up and even told me ""I have a room on the 18th floor with a view of the river or you can go higher with no view"". I thought it was pretty nice to give me that information so that I wouldn't get stuck with a room with a view of a wall.     The rooms are big (I had a doubles room) The beds were beautiful with great pillows,blankets,headboards etc. An Ipod alarm clock was a nice 21st century touch to the room. Great to plug in your ipod, listen to some music and get ready for a night out or when relaxing after a long day of touring Chicago. The view was very nice and the bathroom was spotless and had great toiletries.     Another great feature is the concierge area's computers that gives you access to printing your boarding pass before you get to the airport. You simply look at the screen, click on your airline icon and following the instructions. I had my boarding passes in about a minute. Came in handy when I got to OHare and was able to skip a long line of frustrated passengers. I was only in the hotel for 1 day, but it was by far one of the better hotel experiences I have had and I travel alot. It is a business hotel, but definitely a great choice for families and couples. Definitely would stay here again when Im passing through Chicago.",4,3,2,1
4174,flNL5mIJ19t1rk0THMVMTw,"I had a very good stay at the Hyatt.  The room was modern, clean and very comfortable.  I had a couple of questions for the staffa and they were all answered pleasantly.  The entire hotel is huge featureing restaurants, bars, conference rooms, coffee and gift shops there are staff members everywhere to assist you.  This is a very busy hotel as it is very centrally located to the Loop, Navy Pier, Michigan avenue and everything Chicago has to offer.  There were only a few problems though. They made an error with our reservation and it took them a very long time to resolve it.  They did clear things up.  It also took a very long time to get our car from valet when we checked out.  Amidst all the small problems the Hyatt more than made up for the minor problems that I encountered.",4,2,2,2
4175,jsx,"I've stayed here with my boyfriend on two different occasions when we were in Chicago and didn't want to drive back to the suburbs or sleep on our friend's couch. Both times the room was comfortable, clean, and had great views of the river and surrounding buildings. We had drinks and the Spanish pizza from the big bar. My martini (my yelp picture) was giant, probably had about 4 shots in it too. I was definitely feeling a buzz after that. I would recommend staying here to anyone looking for accommodations under $200/night in the city.",4,0,0,1
4176,-pBPLr2jHCLPZvF4Zfbz5g,"This hotel is in a great location for some good, touristy sight seeing. It is next to the Chicago River and walking distance to both the Navy Pier and Millennium Park. The rooms are very nice with large, comfy beds. The atmosphere is pretty upbeat. Only downside is the lack of free wifi and the tv gets bad reception. I mean, I did not go to Chicago to watch tv but on down time it is nice to sit and veg. The signal was in and out constantly. All in all, I would recommend this hotel.",4,0,0,0
4177,0aGSYGx8uNvRxvpW01aWKQ,"First of all, I've been in the hotel for an event and I thought it was well run and the staff was very nice.  This past weekend my friends stayed here while visiting for New Year's Eve.  I thought the room was a little small but decent enough, and again the staff was fine.  However, the hotel was having a huge NYE party and made all the guests wear wristbands.  That's fine, but no visitors were allowed without purchasing wristbands for an extra $25 and this information was not given to my friends before making the reservation.  The upstairs bar was also way understaffed way too close to midnight.",3,2,0,0
4178,dcFF9akYubn,"Location, location, location.  My honey and I went there Mother's Day weekend (for the Beer Fest) ... if we did decide to stay there again, it WOULD NOT be on a popular/holiday weekend or for 39.00 parking charge ~ which you had to do valet (bullpoo!)  Check in is 3:00 and check out it 12:00 and the 39.00 dollar charge is for a 24 hr period, yet you have to have your car out by 12:00 or you pay for an additional day.  I don't get that?!?!  The room was nice and clean but the cleaning people knocking on our door at 7:30 in the morning, then at 9:00 a.m. was NOT cool.   But then again, we did have the pleasure of hearing this obnoxious family at all hours.  The only reason that I would recommend the place is for it's location.",3,2,0,0
4179,ulw-GnJrzMLLXmJjl8LjaA,"Stayed  here for a convention over Valentine's weekend.  I was chaperoning a group of 40 students and I was anticipating a hassel at check in, but it went pretty smoothly.  No free internet anywhere in the place, but the rooms were comfortable and everything seemed new.  I noticed a charge to my credit card for around $13 that I didn't make (I think for internet service) and I was on hold for 10 minutes with accounting before I hung up.  Services for the conference were excellent, but not the best customer service-wise for guests.  Too much bleach on the towels too, I thought I was going to faint from the smell",2,2,0,0
4180,Z-Wp2l0ytJAIB9rGJ76x5Q,"stayed here during my first trip to Chicago, based on friend's recommendation. when you first see this place from the outside, it looks impressive! the largest hotel in Chi, it makes you feel as you were in the airport, when come in. i was told that Chi hotels were known for its luxury, so my bar might have been set a little too hight. our room felt kind of old and dark. but it had a large tv, iHome, and the beds were pretty comfortable. the bathroom was nice :) the food inside the hotel is pricey. but that is expected. the staff were friendly. they agreed to hold our suitcases after we checked out and wanted to see the cite before our flight. one of the valet guys there recommended us a great restaurant  not to far away (Emerald  Loop) and even gave us a coupon for a free appetizer. we got a good deal on the room, so can't really complain. however I will try a different hotel next time.",3,0,0,0
4181,luAMUI2SQgdSJoDKEAyYrA,I so lucked out by getting this place through Priceline for my cousin and I!  It's right on the riverfront and centrally located to so much.  I loved the look and feel of the place as soon as I walked in.  The hotel just seems so open and lighted.  It almost felt like you were outdoors.  The front desk was helpful.  The rooms were decent size and the beds were INCREDIBLY comfy!  I almost thought we weren't going to be able to get up the next morning! :)  They also have this one bar called Big which outlooks on the city.  The only thing that was disappointing was that I didn't have time to check everything out. I would definitely stay here again!,5,1,1,0
4182,d2bANpxmBi-4wsbQOsRlsA,"I can't say any negative about this hotel. See the reasons why; 1. Location is great. You are on Wacker Road and a block on Magnificent Mile. 2. There's a Corner Bakery close to the hotel for breakfast (1 block). 3. A minute walk to major bus stops. 4. There's BIG BAR!!! (see my other review). 5. Room deco is minimal - no fancy stuff but it's very clean. 6. Millenium Park (a block), The Loop (about 3 blocks), and shopping area is a block. 7. There's a 24 hour deli which is a plus. Take note; 1. At first, I was disappointed because of the location. I wanted it to be noisy, crowded and a touristy area - maybe close to small restaurants etc. (Stay at The Loop Area or Magnificent Mile area if you prefer it that way). But it was a good decision after all. Wacker Road is a major road and it's very convenient when you are a tourist (bus stops). There's a BIG BAR open at night in the hotel and it's always crowded. I mean crowded until 2am everyday even on weekdays! 2. No free breakfast and internet. Complimentary coffee and tea though. 3. Employees are great and helpful. 4. Hotel lobby is not boutique style - it's actually convention/airport like atmosphere. Always crowded and noisy (lobby only) - the way I like. 5. Ok, just one thing... if people are talking on the hallway, it echoes to your room - I think it's an acoustical thing. It happens when we arrived there at about 10am. We usually go out at 10am so no problem at all. At night, nice and quiet. Yes, I recommend this place.",5,1,1,0
4183,q2pqiYKOvEK57nkIg06nXA,"even for a Hyatt...they could, should and ought to do much better for the non-convention guest. room was wrong -- they changed it to the right size bed but a more depressing view. I asked politely at the Front Desk if I could upgrade to the Regency Club -- everthing has it's price I guess -- and I want to give this place a second chance...but... when you are asking for 299+ a night, I better have a more spectacular view and much, much more!",2,1,1,0
4184,SSUt-JXROhtE79BmfuxYCg,"First of all- this hotel is HUGE! I found a cheap room- $79 on Hotwire, while checking in, they wanted to upgrade me to a city view room for $20- I declined and received one facing the Wrigley Building anyhow. The room itself was great even though there was a slight odor (coming from the fridge- Do Not Open??). The downside is that you have to pay for watching TV- 4.99 a show. You can review news headlines, but that's about all- a little cheesy if you ask me!!",4,1,1,0
4185,WcjGZMotbon7MAONOOZK,"I attended a convention here, and all I have to say is that the lobby smells bad.  I can't quite place it, but there's a definite funk in the air.  The same smell was there all three days.  I know what you're thinking - it wasn't me that smelled!  Seriously...",2,1,1,0
4186,cjxzMBoSDGp9UxqBfR0EAQ,"I have not stayed at the hotel, but I've been to many conventions here and they do a great job. My only complaint is that registration lines can be huge and the valet service is slow. It took me almost an hour to get my car after one of the conventions that I attended.",4,0,0,0
4187,hzhb9GilO-7NPh4RuU-X4w,"I had a freebie night to use up at a Hyatt location that expired at the end of February. So I booked the Hyatt Chicago and also requested some upgrades. I got the upgrades, which were the Regency Club and an Executive Suite. The suite was very nice (2 plasma TV's and a nice sofa and chairs). The roll-away bed was delivered promptly. The suite was very clean and nicely decorated. Checkin was very smooth. The Regency Club was a really great deal. For $20, we got a continental breakfast, appetizers during the afternoon, all the espresso I could drink and pop that the boys could drink. It was well worth it. I'll be coming back.",4,1,0,0
4188,82yxyuD86i6aTLg0LbACdw,I like the big wide open spaces of the hotel lobby that fill with natural light from the transparent glass ceiling.  It really is good for socializing.  There is plenty of convention space underneath and in the other tower as well and it is easy to get around.  The staff is courteous and efficient.  The gym is small but OK for a hotel gym.  They have a lot of tread mills and some dumb bells and machines.  The location is pretty great too.  I think this is just where you want to be in downtown.  Right next to but not on Michigan with a great view of the river (if you book the river/lake view tower)  make this prime real estate for a hotel stay in downtown.  You can walk or take short cab ride to anywhere from here in the Loop/downtown area.  If you want to grab the L or a bus to take you uptown the stop for the bus is about two blocks away and the stop for the L is about five or six blocks.  This is a great place for a convention.,4,5,2,1
4189,41s7FTAeuIdkCcUsNJNWqQ,"the rooms are pretty nice, the look&feel is somewhere between classy and sleek. but the hotel is just massive. the lobby feels like you're constantly at a convention. when i stayed, 'die hard' crashed in the last 20 minutes, so my 90 minutes of time invested went to waste. i had to push, but the hotel gave me a credit to say sorry.",3,1,0,0
4190,3mIHTe26jNX2C3bqGTCrVQ,"I got a really sweet deal through priceline for $55/night. I stayed for two nights. Unfortunately, I did not have enough time to explore and enjoy the hotel amenities and such. It is very conveniently located near michigan ave, bus stops, and el stations... which is a BIG BIG plus. The only bad thing about this hotel is the INTERNET. Ugh. They charge like $13 for it and it SUCKS. It works fine for a good 10 minutes and then lags. I mean really LAGGING...to the point of turning off my airport on and off a few times. I'm gonna complain about this tomorrow when I check out because it's not even free like most hotels. Other than that, I would definitely come back to this hotel....if I can get deal like I did this time.",4,0,0,0
4191,rCMTosxTtHxjvEWoQTDK7Q,"Eh, I received a great deal for $80 a night so really I can't complain. I don't think I would stay again unless I received the same deal. The rooms seems small and so dark. No pool, which in the summer would have been nice. I did however meet a ton of people in for a Cubs game and Military. It is pretty lively in the morning and night. Easy access to Michigan Avenue and to pretty much every bus route.",3,1,0,0
4192,hOsYs5fx48,I really enjoy staying at this hotel. I have stayed there 4 times in the months of March and April. Never had a problem with anything. They even upgraded me to the 33rd floor this last time I was there because I made a comment about the high school kids running around and I didn't want to hear them. Everyone is super friendly and helpful. They always make sure you have been taken care of. The room service is great too. I love the grilled cheese and fries. :) Great meal and not highly priced because its on the kids meal. It really has been my home away from home.,4,1,0,0
4193,KOvfcN3tpUmKezmWTG17rw,"The Hyatt is a decent place but certainly not a place I would recommend to friends trying to get a true Chicago experience.  It's in a good location only a block from Michigan Avenue and a couple blocks from Millenium Park but beyond that, what makes it a 4 star hotel or worthy of any other Hyatt I have stayed at?  A run of the mill 2 double bed room is small.  The hallways are very dimly lit.  The staff there is good and I thought helpful.  However, if you are looking for a really nice room and a nice hotel, look elsewhere.  The Hyatt is a conventioneers hotel and nothing more.  It's large to accomodate large conventions.  If you can get it through Priceline.COM for 75 bucks a night or less, go for it.  Otherwise, look at other 4 star hotels in the Loop or on Michigan Avenue.",3,1,0,0
4194,HHb5nNXWvh8fwqVZ-Fp6tg,"A monster of a hotel; not the place to go for an intimate experience.  It's kind of like staying in a hotel room located at the mall just between The Sharper Image and Spencer's Gifts.  Nice enough rooms, with all the standard Hyatt amenities; but really nothing worth writing home about.  Minus an additional point for the weird dance club island in the lobby on weekend nights.",3,1,0,0
4195,1cGY-P3HSERO72MB93lfQg,"I went here for a conference and enjoyed everything they had to offer. The staff was attentive, courteous and discreet. The luncheon meal was one of the best I've had at a banquet of any type (FYI: caeser salad with creamy caesar dressing, baked chicken breast with a cream sauce, steamed vegetables, roasted herb potatoes, NY cheesecake with a chocolate covered strawberry and mixed berries) The facility is huge, has plenty of space, and is in great condition.",4,0,1,0
4196,-sD0neaBGGslxaML0q6Azw,"Great experience.  They did a superb job with the conference I attended.  Nice envirornment and accomodations.  Food was not great but passable for a conference.  Other than the food, the event was great.",4,0,0,0
4197,3OtAaeG4D66hHM5g5tA3WA,"The Hyatt is one of the largest hotels in Chicago, so there are tons of business people sporting badges on their fronts as they shuttle to and from their conventions and seminars. This is a very big and busy place, so one can easily get lost amongst the various public levels, escalators, and meeting rooms. The main lobby is enormous, featuring what was known as the largest bar in the world. The rooms are pleasant enough, but there is no excitement in the overall standard design at all.",4,0,0,0
4198,JmAEOi6olQxYz6PuGIAp0A,"the good: *convenient location *when they didn't clean out the room in time, they upgraded us to the top floor. the bad: *they forgot to bring us another comforter, and when they did, they literally left it tossed on the bed *it could've been a lot cleaner *there was a mysterious charge that showed up on the bill (it was erased, though.) i suppose i would give it 3.5 if possible, but i'm rounding down to a 3.",3,0,0,0
4199,zIX6HVoXfMs6WxWuuCv6fg,"Great location. I can walk to just about all the major attractions in Chicago. As for the hotel itself, it's no W but it tries. It's more of a trendy business hotel. I stayed in a double room that was pretty updated looking. Service at the concierge was pretty friendly as well.",4,0,0,0
4200,mNz-wpG5gWm2i4JiJKlhSw,"OK, got a suite for a bachelorette party....lets say its pretty dark and dingy in the suite....I was like where is the lights or the windows in this place.  A friend hooked us up with a good price so really I cant complain.  The room wasnt ready until 230PM...yes, I know check in isnt until 3 but we called to see if we could get in early and they said no problem....it was a different story when we arrived.  The staff is nice, however, there was definitely a communication barrier which made it pretty hard to try to find out about the murphy bed, etc.  Its an ok spot and to be honest, if we would have paid full price, the stars would definitely be lower.  Its a pretty nice location and thats about it.",3,0,0,0
4201,YBfeuD--v2lYY-ugpiEQVw,"We were just here the weekend of Dec 10. Check in was fast and simple, take advantage of the check in kiosk if you can. My husband gets a corp discount so the price was perfect for us. The bed was incredibly comfortable, the bathroom was large and over all the room was VERY clean. Check out was easy, just a few simple buttons on the TV. It's a great location and we'll be staying there again in Feb.",5,0,0,0
4202,MFcZ5akRduLRwAJtk4DxJQ,Hard Drive --great place to celebrate a friend's birthday!,4,0,0,0
4203,2pSui8iVX4MYLW-ku9f0CA,"Really fabulous hotel, great accomodations and right in the middle of downtown!  If you have friends in town you should definitely tell them to stay here...",5,0,0,0
4204,gHnr9pZuj,"I've been to this Hyatt twice since moving to the city. The first time was last summer: I'd scored a room for my mom (she was visiting me for my b-day) for only $100 on hotwire during the first week of June. I was really looking forward to hanging out at the hotel with my mom and just absorbing the atmosphere there. Unfortunately for my mom, my dad was being an idiot that weekend, so she couldn't make it for the night. She told me I could have the room and then called them to let them know I'd be taking over the reservation. They were really nice about it and didn't give me any hassle. One of my friends was in town early to visit and so we both ended up taking the room (neener to my bf, who didn't get to come). My mom was really nice and let us order a glass of wine (each) close to midnight (which would begin my 23rd birthday). I took it as a good sign when our total came out to $23 and some change. We had a wonderful time dancing around our room celebrating my birthday. The room was really nice and we both enjoyed the iHome they provide. Did I mention the view of the river was fantastic? A wonderful start to my 23rd year of life. My second experience was last fall when my best friend chose the Hyatt to spend her bachelorette party night at. Upon my arrival I was hassled by a rude member of the concierge because I couldn't remember the bride's room number and they wouldn't give it to me because I ""wasn't on the list"" of the room guests. Not really a big deal-I know they're not supposed to give out room numbers anymore. So I stood there for a few minutes while I waited for a response text from the matron of honor. I got it, announced to her the room number and a ""thanks for nothing!"" (rude, I know, but so was she), and I was up the elevator, lickety-split. The room was the same as the one I'd shared with my friend for my b-day back in the summer-double bed with an iHome. I got there early and in order to commemorate the  occasion (bachelorette party), they actually sent us (free of charge) a bottle of champagne, 4 chocolate covered strawberries, and some chocolate covered biscuits. Score! It was so nice of them. We had a nice night there. Hung out in the cool bar after getting back from the festivities, walked around the hotel, and finally went to bed around 3am. Definitely a classy hotel. I'll stay there again sometime for sure.",4,0,0,0
4205,Ixzzqw,"Wife and I were taking a ""bucket list"" train tour of the US and had just arrived from the West Coast on the Empire Builder. It was late, we were tired and didn't know what to expect for our $79 Priceline room. A King was not available, so we were upgraded to a suite that I am sure was nearly 1000 square ft. if not larger. The notice on the door said the room rented for $1000 (or that could be charged for it). It was on the upper floors and had a spectacular view of the Chicago River and the Wrigley Building across the river. I had a minor problem at the front desk inquiring about my ""Gold Passport"" and the manager upgraded me to Platinum status allowing us access to free breakfast and evening cocktails. I couldn't have been more pleased with the nice lady who checked us in and the hotel manager who more than resolved a minor problem with four days of free cocktails! We spend four wonderful days there before continuing our ""bucket list"" train trip. I am not easily impressed, but our treatment here was nothing short of spectacular. Everyone from the Bell captain, front desk to my infrequent visits to the bars, was exceptional. I had no idea the hotel was ""upgraded"" or ""remodeled."" It looked, to this traveler, like a brand new facility. A side note: Our room had two full couches a conference table with 6 chairs and a full business desk. I asked the front desk what the room was called for my review. She said the room wasn't ""officially"" listed, but could be requested. It had several floor to ceiling picture windows and could function as an office as well as a hotel room.",5,0,0,0
